C:\Users\oper\labQT\Lab2024\QUBIT_2D\QTLab2425\2Dqubit\Simulation\res\DARTWARS_TestChip_res1_w1_l280.son DE_EMBEDDED Lk=0.0 l=280.0
FREQUENCY (GHz), DB[S12]-DARTWARS_TestChip_res1_w1_l280
13.6898,-0.00111934
13.69,-0.0011196
13.6902,-0.00111985
13.6904,-0.00112011
13.6906,-0.00112036
13.6908,-0.00112062
13.691,-0.00112087
13.6912,-0.00112112
13.6914,-0.00112138
13.6916,-0.00112163
13.6918,-0.00112188
13.692,-0.00112214
13.6922,-0.00112239
13.6924,-0.00112264
13.6926,-0.00112289
13.6928,-0.00112314
13.693,-0.0011234
13.6932,-0.00112365
13.6934,-0.0011239
13.6936,-0.00112415
13.6938,-0.0011244
13.694,-0.00112465
13.6942,-0.0011249
13.6944,-0.00112515
13.6946,-0.0011254
13.6948,-0.00112565
13.695,-0.00112589
13.6952,-0.00112614
13.6954,-0.00112639
13.6956,-0.00112664
13.6958,-0.00112689
13.696,-0.00112713
13.6962,-0.00112738
13.6964,-0.00112763
13.6966,-0.00112787
13.6968,-0.00112812
13.697,-0.00112837
13.6972,-0.00112861
13.6974,-0.00112886
13.6976,-0.0011291
13.6978,-0.00112935
13.698,-0.00112959
13.6982,-0.00112984
13.6984,-0.00113008
13.6986,-0.00113033
13.6988,-0.00113057
13.699,-0.00113081
13.6992,-0.00113106
13.6994,-0.0011313
13.6996,-0.00113154
13.6998,-0.00113179
13.7,-0.00113203
13.7002,-0.00113227
13.7004,-0.00113251
13.7006,-0.00113275
13.7008,-0.001133
13.701,-0.00113324
13.7012,-0.00113348
13.7014,-0.00113372
13.7016,-0.00113396
13.7018,-0.0011342
13.702,-0.00113444
13.7022,-0.00113468
13.7024,-0.00113492
13.7026,-0.00113516
13.7028,-0.0011354
13.703,-0.00113563
13.7032,-0.00113587
13.7034,-0.00113611
13.7036,-0.00113635
13.7038,-0.00113659
13.704,-0.00113682
13.7042,-0.00113706
13.7044,-0.0011373
13.7046,-0.00113754
13.7048,-0.00113777
13.705,-0.00113801
13.7052,-0.00113824
13.7054,-0.00113848
13.7056,-0.00113872
13.7058,-0.00113895
13.706,-0.00113919
13.7062,-0.00113942
13.7064,-0.00113966
13.7066,-0.00113989
13.7068,-0.00114012
13.707,-0.00114036
13.7072,-0.00114059
13.7074,-0.00114083
13.7076,-0.00114106
13.7078,-0.00114129
13.708,-0.00114153
13.7082,-0.00114176
13.7084,-0.00114199
13.7086,-0.00114222
13.7088,-0.00114245
13.709,-0.00114269
13.7092,-0.00114292
13.7094,-0.00114315
13.7096,-0.00114338
13.7098,-0.00114361
13.71,-0.00114384
13.7102,-0.00114407
13.7104,-0.0011443
13.7106,-0.00114453
13.7108,-0.00114476
13.711,-0.00114499
13.7112,-0.00114522
13.7114,-0.00114545
13.7116,-0.00114568
13.7118,-0.00114591
13.712,-0.00114613
13.7122,-0.00114636
13.7124,-0.00114659
13.7126,-0.00114682
13.7128,-0.00114705
13.713,-0.00114727
13.7132,-0.0011475
13.7134,-0.00114773
13.7136,-0.00114795
13.7138,-0.00114818
13.714,-0.00114841
13.7142,-0.00114863
13.7144,-0.00114886
13.7146,-0.00114908
13.7148,-0.00114931
13.715,-0.00114953
13.7152,-0.00114976
13.7154,-0.00114998
13.7156,-0.00115021
13.7158,-0.00115043
13.716,-0.00115066
13.7162,-0.00115088
13.7164,-0.0011511
13.7166,-0.00115133
13.7168,-0.00115155
13.717,-0.00115177
13.7172,-0.001152
13.7174,-0.00115222
13.7176,-0.00115244
13.7178,-0.00115266
13.718,-0.00115288
13.7182,-0.00115311
13.7184,-0.00115333
13.7186,-0.00115355
13.7188,-0.00115377
13.719,-0.00115399
13.7192,-0.00115421
13.7194,-0.00115443
13.7196,-0.00115465
13.7198,-0.00115487
13.72,-0.00115509
13.7202,-0.00115531
13.7204,-0.00115553
13.7206,-0.00115575
13.7208,-0.00115597
13.721,-0.00115619
13.7212,-0.00115641
13.7214,-0.00115663
13.7216,-0.00115684
13.7218,-0.00115706
13.722,-0.00115728
13.7222,-0.0011575
13.7224,-0.00115772
13.7226,-0.00115793
13.7228,-0.00115815
13.723,-0.00115837
13.7232,-0.00115858
13.7234,-0.0011588
13.7236,-0.00115902
13.7238,-0.00115923
13.724,-0.00115945
13.7242,-0.00115966
13.7244,-0.00115988
13.7246,-0.00116009
13.7248,-0.00116031
13.725,-0.00116052
13.7252,-0.00116074
13.7254,-0.00116095
13.7256,-0.00116117
13.7258,-0.00116138
13.726,-0.0011616
13.7262,-0.00116181
13.7264,-0.00116202
13.7266,-0.00116224
13.7268,-0.00116245
13.727,-0.00116266
13.7272,-0.00116288
13.7274,-0.00116309
13.7276,-0.0011633
13.7278,-0.00116351
13.728,-0.00116373
13.7282,-0.00116394
13.7284,-0.00116415
13.7286,-0.00116436
13.7288,-0.00116457
13.729,-0.00116478
13.7292,-0.00116499
13.7294,-0.00116521
13.7296,-0.00116542
13.7298,-0.00116563
13.73,-0.00116584
13.7302,-0.00116605
13.7304,-0.00116626
13.7306,-0.00116647
13.7308,-0.00116668
13.731,-0.00116689
13.7312,-0.00116709
13.7314,-0.0011673
13.7316,-0.00116751
13.7318,-0.00116772
13.732,-0.00116793
13.7322,-0.00116814
13.7324,-0.00116835
13.7326,-0.00116855
13.7328,-0.00116876
13.733,-0.00116897
13.7332,-0.00116918
13.7334,-0.00116938
13.7336,-0.00116959
13.7338,-0.0011698
13.734,-0.00117
13.7342,-0.00117021
13.7344,-0.00117042
13.7346,-0.00117062
13.7348,-0.00117083
13.735,-0.00117104
13.7352,-0.00117124
13.7354,-0.00117145
13.7356,-0.00117165
13.7358,-0.00117186
13.736,-0.00117206
13.7362,-0.00117227
13.7364,-0.00117247
13.7366,-0.00117268
13.7368,-0.00117288
13.737,-0.00117308
13.7372,-0.00117329
13.7374,-0.00117349
13.7376,-0.0011737
13.7378,-0.0011739
13.738,-0.0011741
13.7382,-0.00117431
13.7384,-0.00117451
13.7386,-0.00117471
13.7388,-0.00117491
13.739,-0.00117512
13.7392,-0.00117532
13.7394,-0.00117552
13.7396,-0.00117572
13.7398,-0.00117592
13.74,-0.00117613
13.7402,-0.00117633
13.7404,-0.00117653
13.7406,-0.00117673
13.7408,-0.00117693
13.741,-0.00117713
13.7412,-0.00117733
13.7414,-0.00117753
13.7416,-0.00117773
13.7418,-0.00117793
13.742,-0.00117813
13.7422,-0.00117833
13.7424,-0.00117853
13.7426,-0.00117873
13.7428,-0.00117893
13.743,-0.00117913
13.7432,-0.00117933
13.7434,-0.00117953
13.7436,-0.00117973
13.7438,-0.00117992
13.744,-0.00118012
13.7442,-0.00118032
13.7444,-0.00118052
13.7446,-0.00118072
13.7448,-0.00118091
13.745,-0.00118111
13.7452,-0.00118131
13.7454,-0.00118151
13.7456,-0.0011817
13.7458,-0.0011819
13.746,-0.0011821
13.7462,-0.00118229
13.7464,-0.00118249
13.7466,-0.00118269
13.7468,-0.00118288
13.747,-0.00118308
13.7472,-0.00118328
13.7474,-0.00118347
13.7476,-0.00118367
13.7478,-0.00118386
13.748,-0.00118406
13.7482,-0.00118425
13.7484,-0.00118445
13.7486,-0.00118464
13.7488,-0.00118484
13.749,-0.00118503
13.7492,-0.00118523
13.7494,-0.00118542
13.7496,-0.00118561
13.7498,-0.00118581
13.75,-0.001186
13.7502,-0.0011862
13.7504,-0.00118639
13.7506,-0.00118658
13.7508,-0.00118678
13.751,-0.00118697
13.7512,-0.00118716
13.7514,-0.00118735
13.7516,-0.00118755
13.7518,-0.00118774
13.752,-0.00118793
13.7522,-0.00118812
13.7524,-0.00118832
13.7526,-0.00118851
13.7528,-0.0011887
13.753,-0.00118889
13.7532,-0.00118908
13.7534,-0.00118927
13.7536,-0.00118947
13.7538,-0.00118966
13.754,-0.00118985
13.7542,-0.00119004
13.7544,-0.00119023
13.7546,-0.00119042
13.7548,-0.00119061
13.755,-0.0011908
13.7552,-0.00119099
13.7554,-0.00119118
13.7556,-0.00119137
13.7558,-0.00119156
13.756,-0.00119175
13.7562,-0.00119194
13.7564,-0.00119213
13.7566,-0.00119232
13.7568,-0.00119251
13.757,-0.00119269
13.7572,-0.00119288
13.7574,-0.00119307
13.7576,-0.00119326
13.7578,-0.00119345
13.758,-0.00119364
13.7582,-0.00119382
13.7584,-0.00119401
13.7586,-0.0011942
13.7588,-0.00119439
13.759,-0.00119458
13.7592,-0.00119476
13.7594,-0.00119495
13.7596,-0.00119514
13.7598,-0.00119532
13.76,-0.00119551
13.7602,-0.0011957
13.7604,-0.00119588
13.7606,-0.00119607
13.7608,-0.00119626
13.761,-0.00119644
13.7612,-0.00119663
13.7614,-0.00119681
13.7616,-0.001197
13.7618,-0.00119719
13.762,-0.00119737
13.7622,-0.00119756
13.7624,-0.00119774
13.7626,-0.00119793
13.7628,-0.00119811
13.763,-0.0011983
13.7632,-0.00119848
13.7634,-0.00119867
13.7636,-0.00119885
13.7638,-0.00119903
13.764,-0.00119922
13.7642,-0.0011994
13.7644,-0.00119959
13.7646,-0.00119977
13.7648,-0.00119995
13.765,-0.00120014
13.7652,-0.00120032
13.7654,-0.00120051
13.7656,-0.00120069
13.7658,-0.00120087
13.766,-0.00120105
13.7662,-0.00120124
13.7664,-0.00120142
13.7666,-0.0012016
13.7668,-0.00120179
13.767,-0.00120197
13.7672,-0.00120215
13.7674,-0.00120233
13.7676,-0.00120251
13.7678,-0.0012027
13.768,-0.00120288
13.7682,-0.00120306
13.7684,-0.00120324
13.7686,-0.00120342
13.7688,-0.0012036
13.769,-0.00120378
13.7692,-0.00120397
13.7694,-0.00120415
13.7696,-0.00120433
13.7698,-0.00120451
13.77,-0.00120469
13.7702,-0.00120487
13.7704,-0.00120505
13.7706,-0.00120523
13.7708,-0.00120541
13.771,-0.00120559
13.7712,-0.00120577
13.7714,-0.00120595
13.7716,-0.00120613
13.7718,-0.00120631
13.772,-0.00120649
13.7722,-0.00120667
13.7724,-0.00120685
13.7726,-0.00120703
13.7728,-0.0012072
13.773,-0.00120738
13.7732,-0.00120756
13.7734,-0.00120774
13.7736,-0.00120792
13.7738,-0.0012081
13.774,-0.00120828
13.7742,-0.00120845
13.7744,-0.00120863
13.7746,-0.00120881
13.7748,-0.00120899
13.775,-0.00120917
13.7752,-0.00120934
13.7754,-0.00120952
13.7756,-0.0012097
13.7758,-0.00120988
13.776,-0.00121005
13.7762,-0.00121023
13.7764,-0.00121041
13.7766,-0.00121058
13.7768,-0.00121076
13.777,-0.00121094
13.7772,-0.00121111
13.7774,-0.00121129
13.7776,-0.00121147
13.7778,-0.00121164
13.778,-0.00121182
13.7782,-0.00121199
13.7784,-0.00121217
13.7786,-0.00121235
13.7788,-0.00121252
13.779,-0.0012127
13.7792,-0.00121287
13.7794,-0.00121305
13.7796,-0.00121322
13.7798,-0.0012134
13.78,-0.00121357
13.7802,-0.00121375
13.7804,-0.00121392
13.7806,-0.0012141
13.7808,-0.00121427
13.781,-0.00121445
13.7812,-0.00121462
13.7814,-0.0012148
13.7816,-0.00121497
13.7818,-0.00121514
13.782,-0.00121532
13.7822,-0.00121549
13.7824,-0.00121567
13.7826,-0.00121584
13.7828,-0.00121601
13.783,-0.00121619
13.7832,-0.00121636
13.7834,-0.00121653
13.7836,-0.00121671
13.7838,-0.00121688
13.784,-0.00121705
13.7842,-0.00121723
13.7844,-0.0012174
13.7846,-0.00121757
13.7848,-0.00121774
13.785,-0.00121792
13.7852,-0.00121809
13.7854,-0.00121826
13.7856,-0.00121843
13.7858,-0.00121861
13.786,-0.00121878
13.7862,-0.00121895
13.7864,-0.00121912
13.7866,-0.00121929
13.7868,-0.00121946
13.787,-0.00121964
13.7872,-0.00121981
13.7874,-0.00121998
13.7876,-0.00122015
13.7878,-0.00122032
13.788,-0.00122049
13.7882,-0.00122066
13.7884,-0.00122083
13.7886,-0.00122101
13.7888,-0.00122118
13.789,-0.00122135
13.7892,-0.00122152
13.7894,-0.00122169
13.7896,-0.00122186
13.7898,-0.00122203
13.79,-0.0012222
13.7902,-0.00122237
13.7904,-0.00122254
13.7906,-0.00122271
13.7908,-0.00122288
13.791,-0.00122305
13.7912,-0.00122322
13.7914,-0.00122339
13.7916,-0.00122356
13.7918,-0.00122373
13.792,-0.0012239
13.7922,-0.00122406
13.7924,-0.00122423
13.7926,-0.0012244
13.7928,-0.00122457
13.793,-0.00122474
13.7932,-0.00122491
13.7934,-0.00122508
13.7936,-0.00122525
13.7938,-0.00122542
13.794,-0.00122558
13.7942,-0.00122575
13.7944,-0.00122592
13.7946,-0.00122609
13.7948,-0.00122626
13.795,-0.00122642
13.7952,-0.00122659
13.7954,-0.00122676
13.7956,-0.00122693
13.7958,-0.0012271
13.796,-0.00122726
13.7962,-0.00122743
13.7964,-0.0012276
13.7966,-0.00122776
13.7968,-0.00122793
13.797,-0.0012281
13.7972,-0.00122827
13.7974,-0.00122843
13.7976,-0.0012286
13.7978,-0.00122877
13.798,-0.00122893
13.7982,-0.0012291
13.7984,-0.00122927
13.7986,-0.00122943
13.7988,-0.0012296
13.799,-0.00122977
13.7992,-0.00122993
13.7994,-0.0012301
13.7996,-0.00123026
13.7998,-0.00123043
13.8,-0.0012306
13.8002,-0.00123076
13.8004,-0.00123093
13.8006,-0.00123109
13.8008,-0.00123126
13.801,-0.00123142
13.8012,-0.00123159
13.8014,-0.00123176
13.8016,-0.00123192
13.8018,-0.00123209
13.802,-0.00123225
13.8022,-0.00123242
13.8024,-0.00123258
13.8026,-0.00123275
13.8028,-0.00123291
13.803,-0.00123308
13.8032,-0.00123324
13.8034,-0.00123341
13.8036,-0.00123357
13.8038,-0.00123373
13.804,-0.0012339
13.8042,-0.00123406
13.8044,-0.00123423
13.8046,-0.00123439
13.8048,-0.00123456
13.805,-0.00123472
13.8052,-0.00123488
13.8054,-0.00123505
13.8056,-0.00123521
13.8058,-0.00123537
13.806,-0.00123554
13.8062,-0.0012357
13.8064,-0.00123587
13.8066,-0.00123603
13.8068,-0.00123619
13.807,-0.00123636
13.8072,-0.00123652
13.8074,-0.00123668
13.8076,-0.00123684
13.8078,-0.00123701
13.808,-0.00123717
13.8082,-0.00123733
13.8084,-0.0012375
13.8086,-0.00123766
13.8088,-0.00123782
13.809,-0.00123798
13.8092,-0.00123815
13.8094,-0.00123831
13.8096,-0.00123847
13.8098,-0.00123863
13.81,-0.0012388
13.8102,-0.00123896
13.8104,-0.00123912
13.8106,-0.00123928
13.8108,-0.00123944
13.811,-0.00123961
13.8112,-0.00123977
13.8114,-0.00123993
13.8116,-0.00124009
13.8118,-0.00124025
13.812,-0.00124042
13.8122,-0.00124058
13.8124,-0.00124074
13.8126,-0.0012409
13.8128,-0.00124106
13.813,-0.00124122
13.8132,-0.00124138
13.8134,-0.00124154
13.8136,-0.00124171
13.8138,-0.00124187
13.814,-0.00124203
13.8142,-0.00124219
13.8144,-0.00124235
13.8146,-0.00124251
13.8148,-0.00124267
13.815,-0.00124283
13.8152,-0.00124299
13.8154,-0.00124315
13.8156,-0.00124331
13.8158,-0.00124347
13.816,-0.00124363
13.8162,-0.00124379
13.8164,-0.00124395
13.8166,-0.00124411
13.8168,-0.00124427
13.817,-0.00124443
13.8172,-0.00124459
13.8174,-0.00124475
13.8176,-0.00124491
13.8178,-0.00124507
13.818,-0.00124523
13.8182,-0.00124539
13.8184,-0.00124555
13.8186,-0.00124571
13.8188,-0.00124587
13.819,-0.00124603
13.8192,-0.00124619
13.8194,-0.00124635
13.8196,-0.00124651
13.8198,-0.00124667
13.82,-0.00124683
13.8202,-0.00124699
13.8204,-0.00124714
13.8206,-0.0012473
13.8208,-0.00124746
13.821,-0.00124762
13.8212,-0.00124778
13.8214,-0.00124794
13.8216,-0.0012481
13.8218,-0.00124826
13.822,-0.00124841
13.8222,-0.00124857
13.8224,-0.00124873
13.8226,-0.00124889
13.8228,-0.00124905
13.823,-0.00124921
13.8232,-0.00124936
13.8234,-0.00124952
13.8236,-0.00124968
13.8238,-0.00124984
13.824,-0.00125
13.8242,-0.00125015
13.8244,-0.00125031
13.8246,-0.00125047
13.8248,-0.00125063
13.825,-0.00125079
13.8252,-0.00125094
13.8254,-0.0012511
13.8256,-0.00125126
13.8258,-0.00125142
13.826,-0.00125157
13.8262,-0.00125173
13.8264,-0.00125189
13.8266,-0.00125205
13.8268,-0.0012522
13.827,-0.00125236
13.8272,-0.00125252
13.8274,-0.00125268
13.8276,-0.00125283
13.8278,-0.00125299
13.828,-0.00125315
13.8282,-0.0012533
13.8284,-0.00125346
13.8286,-0.00125362
13.8288,-0.00125377
13.829,-0.00125393
13.8292,-0.00125409
13.8294,-0.00125424
13.8296,-0.0012544
13.8298,-0.00125456
13.83,-0.00125471
13.8302,-0.00125487
13.8304,-0.00125503
13.8306,-0.00125518
13.8308,-0.00125534
13.831,-0.0012555
13.8312,-0.00125565
13.8314,-0.00125581
13.8316,-0.00125596
13.8318,-0.00125612
13.832,-0.00125628
13.8322,-0.00125643
13.8324,-0.00125659
13.8326,-0.00125674
13.8328,-0.0012569
13.833,-0.00125706
13.8332,-0.00125721
13.8334,-0.00125737
13.8336,-0.00125752
13.8338,-0.00125768
13.834,-0.00125783
13.8342,-0.00125799
13.8344,-0.00125814
13.8346,-0.0012583
13.8348,-0.00125846
13.835,-0.00125861
13.8352,-0.00125877
13.8354,-0.00125892
13.8356,-0.00125908
13.8358,-0.00125923
13.836,-0.00125939
13.8362,-0.00125954
13.8364,-0.0012597
13.8366,-0.00125985
13.8368,-0.00126001
13.837,-0.00126016
13.8372,-0.00126032
13.8374,-0.00126047
13.8376,-0.00126063
13.8378,-0.00126078
13.838,-0.00126094
13.8382,-0.00126109
13.8384,-0.00126125
13.8386,-0.0012614
13.8388,-0.00126156
13.839,-0.00126171
13.8392,-0.00126186
13.8394,-0.00126202
13.8396,-0.00126217
13.8398,-0.00126233
13.84,-0.00126248
13.8402,-0.00126264
13.8404,-0.00126279
13.8406,-0.00126294
13.8408,-0.0012631
13.841,-0.00126325
13.8412,-0.00126341
13.8414,-0.00126356
13.8416,-0.00126372
13.8418,-0.00126387
13.842,-0.00126402
13.8422,-0.00126418
13.8424,-0.00126433
13.8426,-0.00126449
13.8428,-0.00126464
13.843,-0.00126479
13.8432,-0.00126495
13.8434,-0.0012651
13.8436,-0.00126525
13.8438,-0.00126541
13.844,-0.00126556
13.8442,-0.00126572
13.8444,-0.00126587
13.8446,-0.00126602
13.8448,-0.00126618
13.845,-0.00126633
13.8452,-0.00126648
13.8454,-0.00126664
13.8456,-0.00126679
13.8458,-0.00126694
13.846,-0.0012671
13.8462,-0.00126725
13.8464,-0.0012674
13.8466,-0.00126756
13.8468,-0.00126771
13.847,-0.00126786
13.8472,-0.00126802
13.8474,-0.00126817
13.8476,-0.00126832
13.8478,-0.00126847
13.848,-0.00126863
13.8482,-0.00126878
13.8484,-0.00126893
13.8486,-0.00126909
13.8488,-0.00126924
13.849,-0.00126939
13.8492,-0.00126955
13.8494,-0.0012697
13.8496,-0.00126985
13.8498,-0.00127
13.85,-0.00127016
13.8502,-0.00127031
13.8504,-0.00127046
13.8506,-0.00127061
13.8508,-0.00127077
13.851,-0.00127092
13.8512,-0.00127107
13.8514,-0.00127122
13.8516,-0.00127138
13.8518,-0.00127153
13.852,-0.00127168
13.8522,-0.00127183
13.8524,-0.00127199
13.8526,-0.00127214
13.8528,-0.00127229
13.853,-0.00127244
13.8532,-0.0012726
13.8534,-0.00127275
13.8536,-0.0012729
13.8538,-0.00127305
13.854,-0.0012732
13.8542,-0.00127336
13.8544,-0.00127351
13.8546,-0.00127366
13.8548,-0.00127381
13.855,-0.00127397
13.8552,-0.00127412
13.8554,-0.00127427
13.8556,-0.00127442
13.8558,-0.00127457
13.856,-0.00127473
13.8562,-0.00127488
13.8564,-0.00127503
13.8566,-0.00127518
13.8568,-0.00127533
13.857,-0.00127548
13.8572,-0.00127564
13.8574,-0.00127579
13.8576,-0.00127594
13.8578,-0.00127609
13.858,-0.00127624
13.8582,-0.00127639
13.8584,-0.00127655
13.8586,-0.0012767
13.8588,-0.00127685
13.859,-0.001277
13.8592,-0.00127715
13.8594,-0.0012773
13.8596,-0.00127746
13.8598,-0.00127761
13.86,-0.00127776
13.8602,-0.00127791
13.8604,-0.00127806
13.8606,-0.00127821
13.8608,-0.00127836
13.861,-0.00127852
13.8612,-0.00127867
13.8614,-0.00127882
13.8616,-0.00127897
13.8618,-0.00127912
13.862,-0.00127927
13.8622,-0.00127942
13.8624,-0.00127958
13.8626,-0.00127973
13.8628,-0.00127988
13.863,-0.00128003
13.8632,-0.00128018
13.8634,-0.00128033
13.8636,-0.00128048
13.8638,-0.00128063
13.864,-0.00128078
13.8642,-0.00128094
13.8644,-0.00128109
13.8646,-0.00128124
13.8648,-0.00128139
13.865,-0.00128154
13.8652,-0.00128169
13.8654,-0.00128184
13.8656,-0.00128199
13.8658,-0.00128214
13.866,-0.0012823
13.8662,-0.00128245
13.8664,-0.0012826
13.8666,-0.00128275
13.8668,-0.0012829
13.867,-0.00128305
13.8672,-0.0012832
13.8674,-0.00128335
13.8676,-0.0012835
13.8678,-0.00128365
13.868,-0.0012838
13.8682,-0.00128395
13.8684,-0.00128411
13.8686,-0.00128426
13.8688,-0.00128441
13.869,-0.00128456
13.8692,-0.00128471
13.8694,-0.00128486
13.8696,-0.00128501
13.8698,-0.00128516
13.87,-0.00128531
13.8702,-0.00128546
13.8704,-0.00128561
13.8706,-0.00128576
13.8708,-0.00128591
13.871,-0.00128606
13.8712,-0.00128622
13.8714,-0.00128637
13.8716,-0.00128652
13.8718,-0.00128667
13.872,-0.00128682
13.8722,-0.00128697
13.8724,-0.00128712
13.8726,-0.00128727
13.8728,-0.00128742
13.873,-0.00128757
13.8732,-0.00128772
13.8734,-0.00128787
13.8736,-0.00128802
13.8738,-0.00128817
13.874,-0.00128832
13.8742,-0.00128847
13.8744,-0.00128862
13.8746,-0.00128877
13.8748,-0.00128892
13.875,-0.00128908
13.8752,-0.00128923
13.8754,-0.00128938
13.8756,-0.00128953
13.8758,-0.00128968
13.876,-0.00128983
13.8762,-0.00128998
13.8764,-0.00129013
13.8766,-0.00129028
13.8768,-0.00129043
13.877,-0.00129058
13.8772,-0.00129073
13.8774,-0.00129088
13.8776,-0.00129103
13.8778,-0.00129118
13.878,-0.00129133
13.8782,-0.00129148
13.8784,-0.00129163
13.8786,-0.00129178
13.8788,-0.00129193
13.879,-0.00129208
13.8792,-0.00129223
13.8794,-0.00129238
13.8796,-0.00129253
13.8798,-0.00129268
13.88,-0.00129283
13.8802,-0.00129298
13.8804,-0.00129313
13.8806,-0.00129328
13.8808,-0.00129344
13.881,-0.00129359
13.8812,-0.00129374
13.8814,-0.00129389
13.8816,-0.00129404
13.8818,-0.00129419
13.882,-0.00129434
13.8822,-0.00129449
13.8824,-0.00129464
13.8826,-0.00129479
13.8828,-0.00129494
13.883,-0.00129509
13.8832,-0.00129524
13.8834,-0.00129539
13.8836,-0.00129554
13.8838,-0.00129569
13.884,-0.00129584
13.8842,-0.00129599
13.8844,-0.00129614
13.8846,-0.00129629
13.8848,-0.00129644
13.885,-0.00129659
13.8852,-0.00129674
13.8854,-0.00129689
13.8856,-0.00129704
13.8858,-0.00129719
13.886,-0.00129734
13.8862,-0.00129749
13.8864,-0.00129764
13.8866,-0.00129779
13.8868,-0.00129794
13.887,-0.00129809
13.8872,-0.00129824
13.8874,-0.00129839
13.8876,-0.00129854
13.8878,-0.00129869
13.888,-0.00129884
13.8882,-0.00129899
13.8884,-0.00129914
13.8886,-0.0012993
13.8888,-0.00129945
13.889,-0.0012996
13.8892,-0.00129975
13.8894,-0.0012999
13.8896,-0.00130005
13.8898,-0.0013002
13.89,-0.00130035
13.8902,-0.0013005
13.8904,-0.00130065
13.8906,-0.0013008
13.8908,-0.00130095
13.891,-0.0013011
13.8912,-0.00130125
13.8914,-0.0013014
13.8916,-0.00130155
13.8918,-0.0013017
13.892,-0.00130185
13.8922,-0.001302
13.8924,-0.00130215
13.8926,-0.0013023
13.8928,-0.00130245
13.893,-0.0013026
13.8932,-0.00130275
13.8934,-0.0013029
13.8936,-0.00130305
13.8938,-0.0013032
13.894,-0.00130335
13.8942,-0.0013035
13.8944,-0.00130365
13.8946,-0.0013038
13.8948,-0.00130396
13.895,-0.00130411
13.8952,-0.00130426
13.8954,-0.00130441
13.8956,-0.00130456
13.8958,-0.00130471
13.896,-0.00130486
13.8962,-0.00130501
13.8964,-0.00130516
13.8966,-0.00130531
13.8968,-0.00130546
13.897,-0.00130561
13.8972,-0.00130576
13.8974,-0.00130591
13.8976,-0.00130606
13.8978,-0.00130621
13.898,-0.00130636
13.8982,-0.00130651
13.8984,-0.00130666
13.8986,-0.00130681
13.8988,-0.00130697
13.899,-0.00130712
13.8992,-0.00130727
13.8994,-0.00130742
13.8996,-0.00130757
13.8998,-0.00130772
13.9,-0.00130787
13.9002,-0.00130802
13.9004,-0.00130817
13.9006,-0.00130832
13.9008,-0.00130847
13.901,-0.00130862
13.9012,-0.00130877
13.9014,-0.00130892
13.9016,-0.00130907
13.9018,-0.00130923
13.902,-0.00130938
13.9022,-0.00130953
13.9024,-0.00130968
13.9026,-0.00130983
13.9028,-0.00130998
13.903,-0.00131013
13.9032,-0.00131028
13.9034,-0.00131043
13.9036,-0.00131058
13.9038,-0.00131073
13.904,-0.00131088
13.9042,-0.00131104
13.9044,-0.00131119
13.9046,-0.00131134
13.9048,-0.00131149
13.905,-0.00131164
13.9052,-0.00131179
13.9054,-0.00131194
13.9056,-0.00131209
13.9058,-0.00131224
13.906,-0.00131239
13.9062,-0.00131255
13.9064,-0.0013127
13.9066,-0.00131285
13.9068,-0.001313
13.907,-0.00131315
13.9072,-0.0013133
13.9074,-0.00131345
13.9076,-0.0013136
13.9078,-0.00131375
13.908,-0.00131391
13.9082,-0.00131406
13.9084,-0.00131421
13.9086,-0.00131436
13.9088,-0.00131451
13.909,-0.00131466
13.9092,-0.00131481
13.9094,-0.00131496
13.9096,-0.00131512
13.9098,-0.00131527
13.91,-0.00131542
13.9102,-0.00131557
13.9104,-0.00131572
13.9106,-0.00131587
13.9108,-0.00131602
13.911,-0.00131618
13.9112,-0.00131633
13.9114,-0.00131648
13.9116,-0.00131663
13.9118,-0.00131678
13.912,-0.00131693
13.9122,-0.00131708
13.9124,-0.00131724
13.9126,-0.00131739
13.9128,-0.00131754
13.913,-0.00131769
13.9132,-0.00131784
13.9134,-0.00131799
13.9136,-0.00131815
13.9138,-0.0013183
13.914,-0.00131845
13.9142,-0.0013186
13.9144,-0.00131875
13.9146,-0.0013189
13.9148,-0.00131906
13.915,-0.00131921
13.9152,-0.00131936
13.9154,-0.00131951
13.9156,-0.00131966
13.9158,-0.00131982
13.916,-0.00131997
13.9162,-0.00132012
13.9164,-0.00132027
13.9166,-0.00132042
13.9168,-0.00132058
13.917,-0.00132073
13.9172,-0.00132088
13.9174,-0.00132103
13.9176,-0.00132118
13.9178,-0.00132134
13.918,-0.00132149
13.9182,-0.00132164
13.9184,-0.00132179
13.9186,-0.00132195
13.9188,-0.0013221
13.919,-0.00132225
13.9192,-0.0013224
13.9194,-0.00132256
13.9196,-0.00132271
13.9198,-0.00132286
13.92,-0.00132301
13.9202,-0.00132316
13.9204,-0.00132332
13.9206,-0.00132347
13.9208,-0.00132362
13.921,-0.00132377
13.9212,-0.00132393
13.9214,-0.00132408
13.9216,-0.00132423
13.9218,-0.00132439
13.922,-0.00132454
13.9222,-0.00132469
13.9224,-0.00132484
13.9226,-0.001325
13.9228,-0.00132515
13.923,-0.0013253
13.9232,-0.00132545
13.9234,-0.00132561
13.9236,-0.00132576
13.9238,-0.00132591
13.924,-0.00132607
13.9242,-0.00132622
13.9244,-0.00132637
13.9246,-0.00132653
